FHIR_RESOURCE, FHIR_ELEMENT_NAME, FHIR_PATH, CAMPFHIR_COLUMN
ResearchElementDefinition, ApprovalDate, ResearchElementDefinition.ApprovalDate, RsrchElmntDfn_ApprovalDt
ResearchElementDefinition, Name, ResearchElementDefinition.Author.Name, RsrchElmntDfn_Athr_Nm
ResearchElementDefinition, End, ResearchElementDefinition.Author.Telecom.Period.End, RsrchElmntDfn_Athr_Tlcm_Prd_End
ResearchElementDefinition, Start, ResearchElementDefinition.Author.Telecom.Period.Start, RsrchElmntDfn_Athr_Tlcm_Prd_Strt
ResearchElementDefinition, Rank, ResearchElementDefinition.Author.Telecom.Rank, RsrchElmntDfn_Athr_Tlcm_Rnk
ResearchElementDefinition, System, ResearchElementDefinition.Author.Telecom.System, RsrchElmntDfn_Athr_Tlcm_Sys
ResearchElementDefinition, Use, ResearchElementDefinition.Author.Telecom.Use, RsrchElmntDfn_Athr_Tlcm_Use
ResearchElementDefinition, Value, ResearchElementDefinition.Author.Telecom.Value, RsrchElmntDfn_Athr_Tlcm_Vl
ResearchElementDefinition, DefinitionCanonicalType, ResearchElementDefinition.Characteristic.DefinitionCanonicalType, RsrchElmntDfn_Crctrstc_DfnCanonicalTyp
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.DefinitionCodeableConcept.Coding.Code, RsrchElmntDfn_Crctrstc_DfnCdbleCncpt_Cdg_Cd
ResearchElementDefinition, Display, ResearchElementDefinition.Characteristic.DefinitionCodeableConcept.Coding.Display, RsrchElmntDfn_Crctrstc_DfnCdbleCncpt_Cdg_Dsply
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.DefinitionCodeableConcept.Coding.System, RsrchElmntDfn_Crctrstc_DfnCdbleCncpt_Cdg_Sys
ResearchElementDefinition, UserSelected, ResearchElementDefinition.Characteristic.DefinitionCodeableConcept.Coding.UserSelected, RsrchElmntDfn_Crctrstc_DfnCdbleCncpt_Cdg_UsrSltd
ResearchElementDefinition, Version, ResearchElementDefinition.Characteristic.DefinitionCodeableConcept.Coding.Version, RsrchElmntDfn_Crctrstc_DfnCdbleCncpt_Cdg_Vrsn
ResearchElementDefinition, Text, ResearchElementDefinition.Characteristic.DefinitionCodeableConcept.Text, RsrchElmntDfn_Crctrstc_DfnCdbleCncpt_Txt
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.CodeFilter.Code.Code, RsrchElmntDfn_Crctrstc_DfnDataRqrment_CdFltr_Cd_Cd
ResearchElementDefinition, Display, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.CodeFilter.Code.Display, RsrchElmntDfn_Crctrstc_DfnDataRqrment_CdFltr_Cd_Dsply
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.CodeFilter.Code.System, RsrchElmntDfn_Crctrstc_DfnDataRqrment_CdFltr_Cd_Sys
ResearchElementDefinition, UserSelected, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.CodeFilter.Code.UserSelected, RsrchElmntDfn_Crctrstc_DfnDataRqrment_CdFltr_Cd_UsrSltd
ResearchElementDefinition, Version, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.CodeFilter.Code.Version, RsrchElmntDfn_Crctrstc_DfnDataRqrment_CdFltr_Cd_Vrsn
ResearchElementDefinition, Path, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.CodeFilter.Path, RsrchElmntDfn_Crctrstc_DfnDataRqrment_CdFltr_Path
ResearchElementDefinition, SearchParam, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.CodeFilter.SearchParam, RsrchElmntDfn_Crctrstc_DfnDataRqrment_CdFltr_SrchParam
ResearchElementDefinition, ValueSet, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.CodeFilter.ValueSet, RsrchElmntDfn_Crctrstc_DfnDataRqrment_CdFltr_VlSt
ResearchElementDefinition, Path, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.Path, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_Path
ResearchElementDefinition, SearchParam, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.SearchParam, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_SrchParam
ResearchElementDefinition, ValueDateTimeType, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.ValueDateTimeType, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_VlDtTimeTyp
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.ValueDuration.Code, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_VlDuration_Cd
ResearchElementDefinition, Comparator, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.ValueDuration.Comparator, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_VlDuration_Cmprtr
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.ValueDuration.System, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_VlDuration_Sys
ResearchElementDefinition, Unit, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.ValueDuration.Unit, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_VlDuration_Unt
ResearchElementDefinition, Value, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.ValueDuration.Value, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_VlDuration_Vl
ResearchElementDefinition, End, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.ValuePeriod.End, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_VlPrd_End
ResearchElementDefinition, Start, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.DateFilter.ValuePeriod.Start, RsrchElmntDfn_Crctrstc_DfnDataRqrment_DtFltr_VlPrd_Strt
ResearchElementDefinition, Limit, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.Limit, RsrchElmntDfn_Crctrstc_DfnDataRqrment_Lmt
ResearchElementDefinition, MustSupport, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.MustSupport, RsrchElmntDfn_Crctrstc_DfnDataRqrment_MustSupport
ResearchElementDefinition, Profile, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.Profile, RsrchElmntDfn_Crctrstc_DfnDataRqrment_Profile
ResearchElementDefinition, Direction, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.Sort.Direction, RsrchElmntDfn_Crctrstc_DfnDataRqrment_Sort_Direction
ResearchElementDefinition, Path, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.Sort.Path, RsrchElmntDfn_Crctrstc_DfnDataRqrment_Sort_Path
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.SubjectCodeableConcept.Coding.Code, RsrchElmntDfn_Crctrstc_DfnDataRqrment_SbjctCdbleCncpt_Cdg_Cd
ResearchElementDefinition, Display, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.SubjectCodeableConcept.Coding.Display, RsrchElmntDfn_Crctrstc_DfnDataRqrment_SbjctCdbleCncpt_Cdg_Dsply
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.SubjectCodeableConcept.Coding.System, RsrchElmntDfn_Crctrstc_DfnDataRqrment_SbjctCdbleCncpt_Cdg_Sys
ResearchElementDefinition, UserSelected, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.SubjectCodeableConcept.Coding.UserSelected, RsrchElmntDfn_Crctrstc_DfnDataRqrment_SbjctCdbleCncpt_Cdg_US
ResearchElementDefinition, Version, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.SubjectCodeableConcept.Coding.Version, RsrchElmntDfn_Crctrstc_DfnDataRqrment_SbjctCdbleCncpt_Cdg_Vrsn
ResearchElementDefinition, Text, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.SubjectCodeableConcept.Text, RsrchElmntDfn_Crctrstc_DfnDataRqrment_SbjctCdbleCncpt_Txt
ResearchElementDefinition, SubjectReference, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.SubjectReference, RsrchElmntDfn_Crctrstc_DfnDataRqrment_SbjctRfrnc
ResearchElementDefinition, Type, ResearchElementDefinition.Characteristic.DefinitionDataRequirement.Type, RsrchElmntDfn_Crctrstc_DfnDataRqrment_Typ
ResearchElementDefinition, Description, ResearchElementDefinition.Characteristic.DefinitionExpression.Description, RsrchElmntDfn_Crctrstc_DfnExprsn_Dscrptn
ResearchElementDefinition, Expression, ResearchElementDefinition.Characteristic.DefinitionExpression.Expression, RsrchElmntDfn_Crctrstc_DfnExprsn_Exprsn
ResearchElementDefinition, Language, ResearchElementDefinition.Characteristic.DefinitionExpression.Language, RsrchElmntDfn_Crctrstc_DfnExprsn_Lnguage
ResearchElementDefinition, Name, ResearchElementDefinition.Characteristic.DefinitionExpression.Name, RsrchElmntDfn_Crctrstc_DfnExprsn_Nm
ResearchElementDefinition, Reference, ResearchElementDefinition.Characteristic.DefinitionExpression.Reference, RsrchElmntDfn_Crctrstc_DfnExprsn_Rfrnc
ResearchElementDefinition, Exclude, ResearchElementDefinition.Characteristic.Exclude, RsrchElmntDfn_Crctrstc_Exclude
ResearchElementDefinition, ParticipantEffectiveDateTimeType, ResearchElementDefinition.Characteristic.ParticipantEffectiveDateTimeType, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveDtTimeTyp
ResearchElementDefinition, ParticipantEffectiveDescription, ResearchElementDefinition.Characteristic.ParticipantEffectiveDescription, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveDscrptn
ResearchElementDefinition, ParticipantEffectiveDescriptionElement, ResearchElementDefinition.Characteristic.ParticipantEffectiveDescriptionElement, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveDscrptnElmnt
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.ParticipantEffectiveDuration.Code, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveDuration_Cd
ResearchElementDefinition, Comparator, ResearchElementDefinition.Characteristic.ParticipantEffectiveDuration.Comparator, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveDuration_Cmprtr
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.ParticipantEffectiveDuration.System, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveDuration_Sys
ResearchElementDefinition, Unit, ResearchElementDefinition.Characteristic.ParticipantEffectiveDuration.Unit, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveDuration_Unt
ResearchElementDefinition, Value, ResearchElementDefinition.Characteristic.ParticipantEffectiveDuration.Value, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveDuration_Vl
ResearchElementDefinition, ParticipantEffectiveGroupMeasure, ResearchElementDefinition.Characteristic.ParticipantEffectiveGroupMeasure, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveGrpMsr
ResearchElementDefinition, ParticipantEffectiveGroupMeasureElement, ResearchElementDefinition.Characteristic.ParticipantEffectiveGroupMeasureElement, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveGrpMsrElmnt
ResearchElementDefinition, End, ResearchElementDefinition.Characteristic.ParticipantEffectivePeriod.End, RsrchElmntDfn_Crctrstc_PrtcpntEfctivePrd_End
ResearchElementDefinition, Start, ResearchElementDefinition.Characteristic.ParticipantEffectivePeriod.Start, RsrchElmntDfn_Crctrstc_PrtcpntEfctivePrd_Strt
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.ParticipantEffectiveTimeFromStart.Code, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTimeFromStrt_Cd
ResearchElementDefinition, Comparator, ResearchElementDefinition.Characteristic.ParticipantEffectiveTimeFromStart.Comparator, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTimeFromStrt_Cmprtr
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.ParticipantEffectiveTimeFromStart.System, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTimeFromStrt_Sys
ResearchElementDefinition, Unit, ResearchElementDefinition.Characteristic.ParticipantEffectiveTimeFromStart.Unit, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTimeFromStrt_Unt
ResearchElementDefinition, Value, ResearchElementDefinition.Characteristic.ParticipantEffectiveTimeFromStart.Value, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTimeFromStrt_Vl
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Code.Coding.Code, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Cd_Cdg_Cd
ResearchElementDefinition, Display, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Code.Coding.Display, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Cd_Cdg_Dsply
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Code.Coding.System, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Cd_Cdg_Sys
ResearchElementDefinition, UserSelected, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Code.Coding.UserSelected, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Cd_Cdg_UsrSltd
ResearchElementDefinition, Version, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Code.Coding.Version, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Cd_Cdg_Vrsn
ResearchElementDefinition, Text, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Code.Text, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Cd_Txt
ResearchElementDefinition, Event, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Event, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Evnt
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsDuration.Code, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsDuration_Cd
ResearchElementDefinition, Comparator, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsDuration.Comparator, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsDuration_Cmprtr
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsDuration.System, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsDuration_Sys
ResearchElementDefinition, Unit, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsDuration.Unit, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsDuration_Unt
ResearchElementDefinition, Value, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsDuration.Value, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsDuration_Vl
ResearchElementDefinition, End, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsPeriod.End, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsPrd_End
ResearchElementDefinition, Start, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsPeriod.Start, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsPrd_Strt
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.High.Code, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Hi_Cd
ResearchElementDefinition, Comparator, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.High.Comparator, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Hi_Cmprtr
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.High.System, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Hi_Sys
ResearchElementDefinition, Unit, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.High.Unit, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Hi_Unt
ResearchElementDefinition, Value, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.High.Value, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Hi_Vl
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.Low.Code, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Lw_Cd
ResearchElementDefinition, Comparator, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.Low.Comparator, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Lw_Cmprtr
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.Low.System, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Lw_Sys
ResearchElementDefinition, Unit, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.Low.Unit, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Lw_Unt
ResearchElementDefinition, Value, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.BoundsRange.Low.Value, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_BndsRng_Lw_Vl
ResearchElementDefinition, Count, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.Count, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_Cnt
ResearchElementDefinition, CountMax, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.CountMax, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_CntMx
ResearchElementDefinition, Duration, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.Duration, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_Duration
ResearchElementDefinition, DurationMax, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.DurationMax, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_DurationMx
ResearchElementDefinition, DurationUnit, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.DurationUnit, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_DurationUnt
ResearchElementDefinition, Frequency, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.Frequency, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_Frqncy
ResearchElementDefinition, FrequencyMax, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.FrequencyMax, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_FrqncyMx
ResearchElementDefinition, Offset, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.Offset, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_Off
ResearchElementDefinition, Period, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.Period, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_Prd
ResearchElementDefinition, PeriodMax, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.PeriodMax, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_PrdMx
ResearchElementDefinition, PeriodUnit, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.PeriodUnit, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_PrdUnt
ResearchElementDefinition, TimeOfDay, ResearchElementDefinition.Characteristic.ParticipantEffectiveTiming.Repeat.TimeOfDay, RsrchElmntDfn_Crctrstc_PrtcpntEfctiveTmg_Rpt_TimeOfDay
ResearchElementDefinition, StudyEffectiveDateTimeType, ResearchElementDefinition.Characteristic.StudyEffectiveDateTimeType, RsrchElmntDfn_Crctrstc_StdyEfctiveDtTimeTyp
ResearchElementDefinition, StudyEffectiveDescription, ResearchElementDefinition.Characteristic.StudyEffectiveDescription, RsrchElmntDfn_Crctrstc_StdyEfctiveDscrptn
ResearchElementDefinition, StudyEffectiveDescriptionElement, ResearchElementDefinition.Characteristic.StudyEffectiveDescriptionElement, RsrchElmntDfn_Crctrstc_StdyEfctiveDscrptnElmnt
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.StudyEffectiveDuration.Code, RsrchElmntDfn_Crctrstc_StdyEfctiveDuration_Cd
ResearchElementDefinition, Comparator, ResearchElementDefinition.Characteristic.StudyEffectiveDuration.Comparator, RsrchElmntDfn_Crctrstc_StdyEfctiveDuration_Cmprtr
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.StudyEffectiveDuration.System, RsrchElmntDfn_Crctrstc_StdyEfctiveDuration_Sys
ResearchElementDefinition, Unit, ResearchElementDefinition.Characteristic.StudyEffectiveDuration.Unit, RsrchElmntDfn_Crctrstc_StdyEfctiveDuration_Unt
ResearchElementDefinition, Value, ResearchElementDefinition.Characteristic.StudyEffectiveDuration.Value, RsrchElmntDfn_Crctrstc_StdyEfctiveDuration_Vl
ResearchElementDefinition, StudyEffectiveGroupMeasure, ResearchElementDefinition.Characteristic.StudyEffectiveGroupMeasure, RsrchElmntDfn_Crctrstc_StdyEfctiveGrpMsr
ResearchElementDefinition, StudyEffectiveGroupMeasureElement, ResearchElementDefinition.Characteristic.StudyEffectiveGroupMeasureElement, RsrchElmntDfn_Crctrstc_StdyEfctiveGrpMsrElmnt
ResearchElementDefinition, End, ResearchElementDefinition.Characteristic.StudyEffectivePeriod.End, RsrchElmntDfn_Crctrstc_StdyEfctivePrd_End
ResearchElementDefinition, Start, ResearchElementDefinition.Characteristic.StudyEffectivePeriod.Start, RsrchElmntDfn_Crctrstc_StdyEfctivePrd_Strt
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.StudyEffectiveTimeFromStart.Code, RsrchElmntDfn_Crctrstc_StdyEfctiveTimeFromStrt_Cd
ResearchElementDefinition, Comparator, ResearchElementDefinition.Characteristic.StudyEffectiveTimeFromStart.Comparator, RsrchElmntDfn_Crctrstc_StdyEfctiveTimeFromStrt_Cmprtr
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.StudyEffectiveTimeFromStart.System, RsrchElmntDfn_Crctrstc_StdyEfctiveTimeFromStrt_Sys
ResearchElementDefinition, Unit, ResearchElementDefinition.Characteristic.StudyEffectiveTimeFromStart.Unit, RsrchElmntDfn_Crctrstc_StdyEfctiveTimeFromStrt_Unt
ResearchElementDefinition, Value, ResearchElementDefinition.Characteristic.StudyEffectiveTimeFromStart.Value, RsrchElmntDfn_Crctrstc_StdyEfctiveTimeFromStrt_Vl
ResearchElementDefinition, Code, ResearchElementDefinition.Characteristic.StudyEffectiveTiming.Code.Coding.Code, RsrchElmntDfn_Crctrstc_StdyEfctiveTmg_Cd_Cdg_Cd
ResearchElementDefinition, Display, ResearchElementDefinition.Characteristic.StudyEffectiveTiming.Code.Coding.Display, RsrchElmntDfn_Crctrstc_StdyEfctiveTmg_Cd_Cdg_Dsply
ResearchElementDefinition, System, ResearchElementDefinition.Characteristic.StudyEffectiveTiming.Code.Coding.System, RsrchElmntDfn_Crctrstc_StdyEfctiveTmg_Cd_Cdg_Sys
ResearchElementDefinition, UserSelected, ResearchElementDefinition.Characteristic.StudyEffectiveTiming.Code.Coding.UserSelected, RsrchElmntDfn_Crctrstc_StdyEfctiveTmg_Cd_Cdg_UsrSltd
ResearchElementDefinition, Version, ResearchElementDefinition.Characteristic.StudyEffectiveTiming.Code.Coding.Version, RsrchElmntDfn_Crctrstc_StdyEfctiveTmg_Cd_Cdg_Vrsn
ResearchElementDefinition, Text, ResearchElementDefinition.Characteristic.StudyEffectiveTiming.Code.Text, RsrchElmntDfn_Crctrstc_StdyEfctiveTmg_Cd_Txt
